host_response_rate,host_is_superhost,host_identity_verified,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,check_in_24h,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,washers,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,accessible,event_suitable,price,date
0.2643767358422982,-1.1250652479214422,1.086682360660914,-0.4283887482987545,0.4461484346181003,0.15643677936113473,0.8450864376421846,-0.5618167105292403,-0.8218588569795747,-0.4824639102841955,-0.6105622885888897,-0.724996161525793,-0.23758313229894965,-0.35617815925018426,-0.604361366905964,-0.625443066820345,-0.286789196398389,0.5580378729375789,-0.9482300677914681,-1.622437733852673,-1.275365052287977,0.2035621431536483,0.21266230794490304,0.3000726648733752,-1.1644107490728763,0.9334864197122202,1.2019416446299878,-0.2613361342034559,-0.22425556105738767,-0.3454275308575345,-0.08686309774444932,0.4434811096862673,2.6821958834659254,-2.177497783842605,-0.39867614775169474,1.6169604286553396,1.0828010770488603,-0.19114573028375698,0.8520395355516956,-0.38357369586078643,0.38408162513385835,0.6751295533124952,-1.1931245965712414,0.4110657724161397,-0.37540110350081773,-0.34923835848917384,-0.7421306648753151,0.2977936712262029,1.2836834256369063,-0.22884290967109552,-0.36609772535198004,0.10526709849026109,-0.7459742887427094,-0.5476874053979833,0.9114837371214455,-0.47617663324286674,0.6980148061492134,-0.2900623368875524,-0.28886036087925154,-0.253599559234404,40.0,2014-09-23
0.2643767358422982,-1.1250652479214422,-0.9202321084809051,2.4207081053937105,1.3236180992241942,3.9757793734161897,0.8450864376421846,-0.5618167105292403,0.6330942112758232,-0.4824639102841955,1.2472640172029907,0.558142523303081,-0.498360461466742,-0.35617815925018426,0.45941547077627487,-0.12501746280425632,-0.2288859413872676,0.43703812284285887,-0.9482300677914681,-1.622437733852673,0.39607610319502196,0.2035621431536483,-1.9695503109669175,0.3000726648733752,0.4728448481241358,0.9334864197122202,1.2019416446299878,-0.2613361342034559,-0.22425556105738767,-0.3454275308575345,-0.08686309774444932,-0.5235441961308255,-0.37282884749931217,0.4592427176827301,-0.39867614775169474,-0.6184443244734182,-0.923530666154736,-0.19114573028375698,-1.173654458830364,-0.38357369586078643,0.38408162513385835,0.6751295533124952,0.8381354326897326,-2.4327007187250236,-0.37540110350081773,-0.34923835848917384,-0.7421306648753151,0.2977936712262029,-0.7790082663907927,-0.22884290967109552,-0.36609772535198004,0.10526709849026109,-0.7459742887427094,-0.5476874053979833,0.9114837371214455,-0.47617663324286674,0.6980148061492134,-0.2900623368875524,-0.28886036087925154,-0.253599559234404,140.0,2014-09-24
0.3460304207987654,0.9061570998757182,0.9894052337781695,-0.3093366970029219,0.5211719431039903,0.23043069989893053,-1.1952286093343936,-0.6175202704019567,-0.8448471566543831,-0.4156785707400608,-1.578990593745562,-0.7498772176575899,-0.28615043349531766,-0.529787189434608,-0.6401619760003225,-0.5917175089015628,-0.11827414941097762,-0.93341424760973,0.4593121831186809,0.31750384340381216,0.4146516776624372,0.22774375933713906,0.2386895816479483,0.33560839804276593,0.5121941697767437,1.0497571384616746,-0.19909089103860983,-0.2570549842720407,-0.21131904644907162,-0.3769890953588664,-0.10462080790573543,1.5138116942512476,-0.41274703003574004,-2.2250178033786856,2.640397340024328,1.6650289572771486,1.1303220923015767,-0.20159462812453594,0.8910977509221497,2.7769299966303738,0.4048602792693147,0.709618713719706,0.8429272304235244,0.3868589716493315,-0.38280546905320206,-0.3409521208982959,1.300416395831647,0.33661102607044874,1.3037179569148034,-0.24810842175291756,-0.3474041668898256,0.08456577723512153,1.3103594165888557,1.7334183962600866,-0.9616803820268969,-0.49815019713630776,0.7592710565492622,-0.2981904186475412,-0.2862625067858052,-0.24810842175291756,125.0,2014-09-25
0.2643767358422982,-1.1250652479214422,-0.9202321084809051,-0.29888434585818796,0.7233113417789507,1.2049181676691354,0.8450864376421846,1.7441932770047601,-0.8218588569795747,-0.4824639102841955,-0.6105622885888897,-0.724996161525793,-0.498360461466742,-0.748450996903387,-0.604361366905964,0.12519533920378803,-0.286789196398389,1.3747861860769388,-0.5620052130090588,0.26891233157778993,0.39607610319502196,0.2035621431536483,0.21266230794490304,0.3000726648733752,-1.1644107490728763,0.9334864197122202,-1.5472148541984938,-0.2613361342034559,-0.27291465059590175,0.2090961706046797,-0.08686309774444932,-0.516018707369603,-0.37282884749931217,0.4592427176827301,-0.39867614775169474,-0.6184443244734182,1.0828010770488603,-0.19114573028375698,0.8520395355516956,-0.38357369586078643,0.38408162513385835,0.6751295533124952,0.8381354326897326,0.4110657724161397,-0.37540110350081773,-0.34923835848917384,1.347471607534246,0.2977936712262029,1.2836834256369063,-0.22884290967109552,-0.36609772535198004,0.10526709849026109,1.340528775710801,-0.5476874053979833,-1.097112278885082,-0.47617663324286674,0.6980148061492134,-0.2900623368875524,-0.28886036087925154,-0.253599559234404,61.0,2014-09-26
0.029684161505301322,0.8888373379655086,-0.9202321084809051,-0.10462774219733806,-2.1693370176342053,0.2850406712002739,-1.118445436741859,-0.5618167105292403,-0.8218588569795747,-0.4824639102841955,-1.53947544148483,-0.724996161525793,0.5447488552044274,-0.2777235917195437,-0.07247294806484456,-0.37523026481230065,-0.2288859413872676,1.1327866858874989,0.5966693513381691,0.26891233157778993,0.39607610319502196,0.2035621431536483,0.21266230794490304,0.3000726648733752,0.4728448481241358,0.9334864197122202,1.2019416446299878,2.1799222749577702,2.208698915868317,-0.3454275308575345,-0.08686309774444932,-0.7643598364899459,-0.37282884749931217,0.4592427176827301,-0.39867614775169474,1.6169604286553396,-0.923530666154736,-0.19114573028375698,0.8520395355516956,-0.38357369586078643,0.38408162513385835,0.6751295533124952,0.8381354326897326,0.4110657724161397,2.6638174226832603,2.8633738983485673,-0.7421306648753151,0.2977936712262029,-0.7790082663907927,-0.22884290967109552,2.7315110986788085,0.10526709849026109,1.340528775710801,-0.5476874053979833,-1.097112278885082,-0.47617663324286674,0.6980148061492134,-0.2900623368875524,-0.28886036087925154,-0.253599559234404,150.0,2014-09-27
-0.9090861358426862,-1.1250652479214422,1.086682360660914,-0.03987554097705477,0.9985583763097291,-0.70273546939104,-1.118445436741859,-0.5618167105292403,-0.8218588569795747,-0.4824639102841955,-0.6105622885888897,-1.36656550394023,0.41436019062053125,-0.1992690241889031,-0.604361366905964,-0.625443066820345,-0.2288859413872676,1.011786935792779,0.2104444965557598,0.26891233157778993,0.39607610319502196,0.2035621431536483,0.21266230794490304,0.3000726648733752,0.4728448481241358,-1.0712528633338714,-0.17263660478425302,-0.2613361342034559,-0.22425556105738767,-0.3454275308575345,-0.08686309774444932,-0.019336449128917316,-0.37282884749931217,0.4592427176827301,-0.39867614775169474,-0.6184443244734182,-0.923530666154736,-0.19114573028375698,-1.173654458830364,-0.38357369586078643,0.38408162513385835,-1.481197194069703,0.8381354326897326,0.4110657724161397,-0.37540110350081773,-0.34923835848917384,1.347471607534246,0.2977936712262029,-0.7790082663907927,-0.22884290967109552,-0.36609772535198004,0.10526709849026109,-0.7459742887427094,1.8258590395616978,-1.097112278885082,-0.47617663324286674,-1.4326343670512791,-0.2900623368875524,-0.28886036087925154,-0.253599559234404,125.0,2014-09-28
0.2643767358422982,0.8888373379655086,-0.9202321084809051,-0.4283887482987545,0.45668573408383656,0.35118482839419274,-1.118445436741859,-0.5618167105292403,-0.09438232285187576,-0.4824639102841955,0.3183508643070505,-0.08342681911135603,-0.498360461466742,0.036094678403018596,-0.604361366905964,-0.625443066820345,-0.2288859413872676,-0.28896037772546107,0.40355692394696446,0.26891233157778993,0.39607610319502196,0.2035621431536483,0.21266230794490304,0.3000726648733752,0.4728448481241358,-1.0712528633338714,-0.17263660478425302,-0.2613361342034559,-0.22425556105738767,-0.3454275308575345,-0.08686309774444932,0.7181614494708888,-0.37282884749931217,0.4592427176827301,2.5083015516213543,-0.6184443244734182,-0.923530666154736,-0.19114573028375698,-1.173654458830364,-0.38357369586078643,0.38408162513385835,0.6751295533124952,-1.1931245965712414,0.4110657724161397,-0.37540110350081773,-0.34923835848917384,-0.7421306648753151,0.2977936712262029,-0.7790082663907927,-0.22884290967109552,2.7315110986788085,0.10526709849026109,-0.7459742887427094,-0.5476874053979833,0.9114837371214455,-0.47617663324286674,0.6980148061492134,-0.2900623368875524,-0.28886036087925154,-0.253599559234404,79.0,2014-09-29
-3.256011879212655,-1.1250652479214422,-0.9202321084809051,-0.5578931507393211,0.17824557850293815,-0.05725972849679369,-1.118445436741859,-0.5618167105292403,-0.09438232285187576,-0.4824639102841955,-0.6105622885888897,-0.724996161525793,-0.10719446771505346,0.8206403537094242,-0.07247294806484456,-0.12501746280425632,-0.286789196398389,1.3747861860769388,0.5966693513381691,0.26891233157778993,0.39607610319502196,0.2035621431536483,0.21266230794490304,0.3000726648733752,0.4728448481241358,-1.0712528633338714,1.2019416446299878,-0.21251096602023137,-0.17559647151887356,-0.3454275308575345,-0.08686309774444932,-1.0879558532225138,-0.37282884749931217,0.4592427176827301,-0.39867614775169474,1.6169604286553396,1.0828010770488603,-0.19114573028375698,0.8520395355516956,-0.38357369586078643,0.38408162513385835,0.6751295533124952,0.8381354326897326,0.4110657724161397,2.6638174226832603,2.8633738983485673,-0.7421306648753151,0.2977936712262029,1.2836834256369063,-0.22884290967109552,2.7315110986788085,0.10526709849026109,-0.7459742887427094,-0.5476874053979833,-1.097112278885082,-0.47617663324286674,-1.4326343670512791,-0.2900623368875524,-0.28886036087925154,-0.253599559234404,75.0,2014-09-30
0.2643767358422982,-1.1250652479214422,1.086682360660914,-0.6226453519596044,0.4659457851295248,-0.48377550074825915,-1.118445436741859,-0.5618167105292403,-0.45812058991572524,-0.4824639102841955,-1.53947544148483,-0.724996161525793,-0.23758313229894965,-0.4346327267808248,-0.604361366905964,-0.625443066820345,-0.286789196398389,0.0437889350350189,0.5966693513381691,0.26891233157778993,0.39607610319502196,0.2035621431536483,0.21266230794490304,0.3000726648733752,0.4728448481241358,-1.0712528633338714,1.2019416446299878,-0.2613361342034559,-0.22425556105738767,-0.3454275308575345,-0.08686309774444932,-0.26767757824926025,-0.37282884749931217,0.4592427176827301,-0.39867614775169474,-0.6184443244734182,-0.923530666154736,-0.19114573028375698,0.8520395355516956,-0.38357369586078643,0.38408162513385835,0.6751295533124952,-1.1931245965712414,0.4110657724161397,2.6638174226832603,2.8633738983485673,-0.7421306648753151,-3.358029725354384,-0.7790082663907927,-0.22884290967109552,2.7315110986788085,0.10526709849026109,-0.7459742887427094,-0.5476874053979833,-1.097112278885082,-0.47617663324286674,-1.4326343670512791,-0.2900623368875524,-0.28886036087925154,-0.253599559234404,79.0,2014-10-01
0.2643767358422982,-1.1250652479214422,1.086682360660914,-0.4283887482987545,0.5923933787190403,0.49452641043012086,0.8450864376421846,1.7441932770047601,-0.8218588569795747,-0.4824639102841955,-0.6105622885888897,-0.724996161525793,0.8055261843722198,-0.748450996903387,-0.07247294806484456,-0.625443066820345,-0.286789196398389,1.2235364984585388,0.5966693513381691,0.26891233157778993,0.39607610319502196,0.2035621431536483,0.21266230794490304,-1.7929961711028826,0.4728448481241358,-1.0712528633338714,-0.17263660478425302,-0.2613361342034559,-0.27291465059590175,0.2090961706046797,-0.08686309774444932,1.50081228063803,-0.37282884749931217,0.4592427176827301,2.5083015516213543,-0.6184443244734182,1.0828010770488603,-0.19114573028375698,0.8520395355516956,-0.38357369586078643,0.38408162513385835,0.6751295533124952,-1.1931245965712414,0.4110657724161397,-0.37540110350081773,-0.34923835848917384,-0.7421306648753151,0.2977936712262029,-0.7790082663907927,-0.22884290967109552,-0.36609772535198004,0.10526709849026109,1.340528775710801,-0.5476874053979833,-1.097112278885082,-0.47617663324286674,0.6980148061492134,-0.2900623368875524,-0.28886036087925154,-0.253599559234404,95.0,2014-10-02
